source_key,title,url,date,type,via
wiki-08254-1,Danh sách chính thức những người ứng cử đại biểu Hội đồng nhân dân xã Dân Chủ - tỉnh Phú Thọ nhiệm kỳ 2026 - 2031,https://danchu.phutho.gov.vn/chuyen-muc/bau-cu-quoc-hoi-va-hdnd-cac-cap/danh-sach-chinh-thuc-nhung-nguoi-ung-cu-dai-bieu-hdnd-xa-dan-chu-tinh-phu-tho-nhiem-ky-2026-2031/,2026-04-19,wikipedia-ref,
wiki-08254-2,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08254-3,Nghị quyết số 1676/NQ-UBTVQH15 sắp xếp các ĐVHC cấp xã của tỉnh Phú Thọ năm 2025,https://xaydungchinhsach.chinhphu.vn/toan-van-nghi-quyet-so-1676-nq-ubtvqh15-sap-xep-cac-dvhc-cap-xa-cua-tinh-phu-tho-nam-2025-119250616204317326.htm,2025-06-20,wikipedia-ref,
wiki-08275-1,"Nghị quyết số 18/NQ-HĐND ngày 19/6/2026 của HĐND xã Bình Phú về việc sắp xếp, đổi tên thôn trên địa bàn xã Bình Phú. {{!",https://binhphu.phutho.gov.vn/tu-lieu/he-thong-van-ban/nghi-quyet-so-18nq-hdnd-ngay-1962026-cua-hdnd-xa-binh-phu-ve-viec-sap-xep-doi-ten-thon-tren-dia-ban-xa-binh-phu/,2026-07-17,wikipedia-ref,
wiki-08275-2,Quyết định số 53/QĐ-UBND về việc thành lập các khu vực bỏ phiếu bầu cử đại biểu Quốc hội khóa XVI và đại biểu Hội đồng nhân dân các cấp nhiệm kỳ 2026 - 2031 trên địa bàn xã Bình Phú,https://binhphu.phutho.gov.vn/tu-lieu/he-thong-van-ban/quyet-dinh-ve-viec-thanh-lap-cac-khu-vuc-bo-phieu-bau-cu-dai-bieu-quoc-hoi-khoa-xvi-va-dai-bieu-hoi-dong-nhan-dan-cac-cap-nhiem-ky-2026-2031-tren-dia-ban-xa-binh-phu/?gidzl=5nqNS09_TGWJ0XDs1sTm31m67tCHPorP1LSP8aCyBri6Lq0cGpOd3WLJ4duVD7HLMWGJApKZKrT91tvn2W,2026-01-26,wikipedia-ref,
wiki-08275-3,,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-828-NQ-UBTVQH14-2019-sap-xep-don-vi-hanh-chinh-cap-xa-thuoc-tinh-Phu-Tho-432098.aspx,,wikipedia-ref,
wiki-08290-1,"Nghị quyết số 2/NQ-UBBC về việc công bố danh sách những người ứng cử đại biểu Hội đồng nhân dân xã Yên Lập, nhiệm kỳ 2026 - 2031 theo từng đơn vị bầu cử",https://web.facebook.com/story.php?story_fbid=930449813018382&id=100081601155847&rdid=CqEgwqUiuuhj2j1t#,2026-02-24,wikipedia-ref,
wiki-08290-2,Nghị quyết số 111/2025/UBTVQH15 về phân loại đô thị,https://xaydungchinhsach.chinhphu.vn/nghi-quyet-so-111-2025-ubtvqh15-ve-phan-loai-do-thi-119260101170432239.htm,2026-01-21,wikipedia-ref,
wiki-08290-3,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-08296-1,"Quyết định số 62/QĐ-UBND về việc thành lập các khu vực bỏ phiếu bầu cử đại biểu Quốc hội khóa XVI và đại biểu Hội đồng nhân dân các cấp, nhiệm kỳ 2026 - 2031",https://www.facebook.com/story.php?story_fbid=122158806602929845&id=61577895364678&rdid=souOofHH7Yuyq2G3#,2026-01-23,wikipedia-ref,
wiki-08296-2,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-08296-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08305-1,"Nghị quyết số 4/NQ-UBBC về việc Xác nhận tư cách đại biều Hội đồng nhân dân xã Xuân Viên khóa XXIV, nhiệm kỳ 2026 - 2031",https://xuanvien.phutho.gov.vn/index.php/van-ban-phap-quy?task=download.send&id=36&catid=6&m=0,2026-03-23,wikipedia-ref,
wiki-08305-2,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-08305-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08311-1,"Nghị quyết số 2/NQ-UBBC về việc công bố danh sách những người ứng cử đại biểu Hội đồng nhân dân xã Trung Sơn, nhiệm kỳ 2026 - 2031 theo từng đơn vị bầu cử",https://web.facebook.com/story.php?story_fbid=122170641434923023&id=61577690709377&rdid=annsEoOXtceJ4iCX#,2026-02-26,wikipedia-ref,
wiki-08311-2,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-08311-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08323-1,"Nghị quyết số 1/NQ-UBBC về việc Công bố danh sách chính thức những người ứng cử đại biểu Hội đồng nhân dân xã Thượng Long, nhiệm kỳ 2026 - 2031 theo từng đơn vị bầu cử",https://web.facebook.com/story.php?story_fbid=122167019516926796&id=61577803897127&rdid=qWi8ZbKTAZMoOnRf#,2026-02-24,wikipedia-ref,
wiki-08323-2,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-08323-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08338-1,"Nghị quyết số 1/NQ-UBBC về việc công bố danh sách những người ứng cử đại biểu Hội đồng nhân dân xã Minh Hòa, nhiệm kỳ 2026 - 2031 theo từng đơn vị bầu cử",https://minhhoa.phutho.gov.vn/chuyen-muc/bau-cu-quoc-hoi-va-hdnd-cac-cap/nghi-quyet-ve-viec-cong-bo-danh-sach-nhung-nguoi-ung-cu-dai-bieu-hoi-dong-nhan-dan-xa-minh-hoa-nhiem-ky-2026-2031-theo-tung-don-vi-bau-cu/,2026-02-24,wikipedia-ref,
wiki-08338-2,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-08338-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08341-1,Nghị quyết số 111/2025/UBTVQH15 về phân loại đô thị,https://xaydungchinhsach.chinhphu.vn/nghi-quyet-so-111-2025-ubtvqh15-ve-phan-loai-do-thi-119260101170432239.htm,2026-01-21,wikipedia-ref,
wiki-08341-2,"Danh sách chính thức 39 người ứng cử đại biểu Hội đồng nhân dân xã Cẩm Khê khóa II, nhiệm kỳ 2026-2031 tại 05 đơn vị bầu cử",https://web.facebook.com/share/p/1EAk5pihem/,2026-02-25,wikipedia-ref,
wiki-08341-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08344-1,Quyết định số 25/QĐ-UBND về việc thành lập các khu vực bỏ phiếu bầu cử đại biểu Quốc hội khóa XVI và bầu cử đại biểu Hội đồng nhân dân các cấp nhiệm kỳ 2026 - 2031 trên địa bàn xã Tiên Lương,https://tienluong.phutho.gov.vn/index.php/2013-12-13-01-52-02/1-van-ban-cua-xa,2026-01-13,wikipedia-ref,
wiki-08344-2,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08344-3,Nghị quyết số 1676/NQ-UBTVQH15 sắp xếp các ĐVHC cấp xã của tỉnh Phú Thọ năm 2025,https://xaydungchinhsach.chinhphu.vn/toan-van-nghi-quyet-so-1676-nq-ubtvqh15-sap-xep-cac-dvhc-cap-xa-cua-tinh-phu-tho-nam-2025-119250616204317326.htm,2025-06-20,wikipedia-ref,
wiki-08377-1,"Nghị quyết số 2/NQ-UBBC về việc công bố danh sách những người ứng cử đại biểu Hội đồng nhân dân xã Vân Bán khóa II, nhiệm kỳ 2026 - 2031 theo từng đơn vị bầu cử",https://web.facebook.com/story.php?story_fbid=122165308430920308&id=61577609260849&rdid=zi7e5myOtD3HFHvS#,2026-02-25,wikipedia-ref,
wiki-08377-2,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-08377-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08398-1,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-08398-2,"Danh sách chính thức 32 người ứng cử đại biểu Hội đồng nhân dân xã Phú Khê khóa XXV, nhiệm kỳ 2026-2031 tại 04 đơn vị bầu cử",https://web.facebook.com/story.php?story_fbid=122169996134708653&id=61571259614901&rdid=Qp5RK2KD3ih5wUjm#,2026-02-28,wikipedia-ref,
wiki-08398-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08416-1,"Nghị quyết số 1/NQ-UBBC về việc ấn định và công bố số đơn vị bầu cử, danh sách các đơn vị bầu cử và số lượng đại biểu được bầu của mỗi đơn vị bầu cử đại biểu Hội đồng nhân dân xã Hùng Việt, nhiệm kỳ 2026 - 2031",https://hungviet.phutho.gov.vn/index.php/2013-12-13-01-52-02/1-van-ban-cua-xa,2025-12-24,wikipedia-ref,
wiki-08416-2,,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-828-NQ-UBTVQH14-2019-sap-xep-don-vi-hanh-chinh-cap-xa-thuoc-tinh-Phu-Tho-432098.aspx,,wikipedia-ref,
wiki-08416-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08431-1,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-08431-2,"Đơn vị bầu cử số 01 gồm các khu: Vạn Phong, Đồn Vực, Xóm Chùa, Đồn Ngựa, Xóm Đồi",https://dongluong.phutho.gov.vn/index.php/bau-cu/don-vi-bau-cu-so-01-gom-cac-khu-van-phong-don-vuc-xom-chua-don-ngua-xom-doi-2,2026-03-11,wikipedia-ref,
wiki-08431-3,"Đơn vị bầu cử số 02 gồm các khu: Thống Nhất, Dộc Ngõa, Vạn Thắng, Đá Hen, Đồn Điền, Xi Hen",https://dongluong.phutho.gov.vn/index.php/bau-cu/don-vi-bau-cu-so-02-gom-cac-khu-thong-nhat-doc-ngoa-van-thang-da-hen-don-dien-xi-hen-so-nguoi-ung-cu-5-so-dai-bieu-dc-bau-3,2026-03-11,wikipedia-ref,
wiki-08434-1,"Thông báo số 55/TB-UBND về việc niêm yết danh sách cử tri bầu cử đại biểu Quốc hội khóa XVI và đại biểu Hội đồng nhân dân các cấp, nhiệm kỳ 2026 - 2031",https://tamnong.phutho.gov.vn/tu-lieu/he-thong-van-ban/thong-bao-cua-ubnd-xa-ve-viec-niem-yet-danh-sach-cu-tri-bau-cu/?gidzl=R7jrEFJyBdPeP74-yUGcT6XWUJlexdDpTsqiEBYwSIDoQYXbxUfoBtK_VsMvlIX_T3XtPJUkjcv_yVqgT0,2026-01-30,wikipedia-ref,
wiki-08434-2,Nghị quyết số 828/NQ-UBTVQH14 của ỦY BAN THƯỜNG VỤ QUỐC HỘI: Về việc sắp xếp các đơn vị hành chính cấp xã thuộc tỉnh Phú Thọ,http://vanban.chinhphu.vn/default.aspx?pageid=27160&docid=198693,2026-07-03,wikipedia-ref,
wiki-08434-3,Nghị quyết số 111/2025/UBTVQH15 về phân loại đô thị,https://xaydungchinhsach.chinhphu.vn/nghi-quyet-so-111-2025-ubtvqh15-ve-phan-loai-do-thi-119260101170432239.htm,2026-01-21,wikipedia-ref,
wiki-08443-1,Danh sách người ứng cử đại biểu Hội đồng nhân dân xã Hiền Quan nhiệm kỳ 2026 - 2031,https://hienquan.phutho.gov.vn/index.php/tin-tuc-su-kien/chinh-tri/danh-sach-nguoi-ung-cu-dai-bieu-hoi-dong-nhan-dan-xa-hien-quan-nhiem-ky-2026-2031,2026-03-15,wikipedia-ref,
wiki-08443-2,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08443-3,Nghị quyết số 1676/NQ-UBTVQH15 sắp xếp các ĐVHC cấp xã của tỉnh Phú Thọ năm 2025,https://xaydungchinhsach.chinhphu.vn/toan-van-nghi-quyet-so-1676-nq-ubtvqh15-sap-xep-cac-dvhc-cap-xa-cua-tinh-phu-tho-nam-2025-119250616204317326.htm,2025-06-20,wikipedia-ref,
wiki-08467-1,"Quyết định số 2/QĐ-UBBC về việc ấn định đơn vị bầu cử và số đại biểu được bầu ở mỗi đơn vị bầu cử đại biểu Hội đồng nhân dân xã Vạn Xuân, nhiệm kỳ 2026 - 2031",https://vanxuan.phutho.gov.vn/index.php/2013-12-13-01-52-02/3-van-ban-bau-cu,2025-12-23,wikipedia-ref,
wiki-08467-2,,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-828-NQ-UBTVQH14-2019-sap-xep-don-vi-hanh-chinh-cap-xa-thuoc-tinh-Phu-Tho-432098.aspx,,wikipedia-ref,
wiki-08467-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08479-1,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-08479-2,"Thông báo số 40/TB-UBND về việc niêm yết danh sách cử tri bầu cử đại biểu Quốc hội khóa XVI và bầu cử đại biểu Hội đồng nhân dân các cấp, nhiệm kỳ 2026 - 2031",https://web.facebook.com/story.php?story_fbid=122161681538924858&id=61577745756275&rdid=ZCgI00KN4NtIEryH#,2026-02-02,wikipedia-ref,
wiki-08479-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08494-1,Nghị quyết số 111/2025/UBTVQH15 về phân loại đô thị,https://xaydungchinhsach.chinhphu.vn/nghi-quyet-so-111-2025-ubtvqh15-ve-phan-loai-do-thi-119260101170432239.htm,2026-01-21,wikipedia-ref,
wiki-08494-2,"Danh sách 21 người trúng cử đại biểu Hội đồng nhân dân xã Lâm Thao khóa II, nhiệm kỳ 2026 - 2031",https://web.facebook.com/story.php?story_fbid=122167113542936860&id=61578105804572&rdid=eSW4xgaTUA2uBbRa#,2026-03-20,wikipedia-ref,
wiki-08494-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08500-1,Ủy ban bầu cử xã Xuân Lũng trân trọng gửi tới cử tri và Nhân dân Tiểu sử tóm tắt những người ứng cử Đại biểu Hội đồng nhân dân xã nhiệm kỳ 2026 - 2031 tại Đơn vị bầu cử số 1,https://web.facebook.com/story.php?story_fbid=1262318702657166&id=100066371448905&rdid=DoybAAfh3cUU8k5w#,2026-03-07,wikipedia-ref,
wiki-08500-2,Trân trọng gửi tới cử tri và Nhân dân Tiểu sử tóm tắt những người ứng cử Đại biểu Hội đồng nhân dân xã nhiệm kỳ 2026 - 2031 tại Đơn vị bầu cử số 2,https://web.facebook.com/story.php?story_fbid=1262827019273001&id=100066371448905&rdid=0XUUqlP23OkfRc12#,2026-03-08,wikipedia-ref,
wiki-08500-3,Ủy ban bầu cử xã trân trọng gửi tới cử tri và Nhân dân Tiểu sử tóm tắt những người ứng cử Đại biểu Hội đồng nhân dân xã nhiệm kỳ 2026 - 2031 tại Đơn vị bầu cử số 3,https://web.facebook.com/story.php?story_fbid=1263409619214741&id=100066371448905&rdid=a9bqkoCnGhGIGzVg#,2026-03-09,wikipedia-ref,
wiki-08515-1,XÃ HY CƯƠNG: TỔ CHỨC HỘI THẢO LẤY Ý KIẾN NHÂN DÂN VỀ PHƯƠNG ÁN ĐỔI TÊN THÔN TRÊN ĐỊA BÀN,https://hycuong.phutho.gov.vn/index.php/tin-tuc-su-kien/chinh-tri/xa-hy-cuong-to-chuc-hoi-thao-lay-y-kien-nhan-dan-ve-phuong-an-doi-ten-thon-tren-dia-ban,7/17/2026,wikipedia-ref,
wiki-08515-2,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08515-3,Nghị quyết số 1676/NQ-UBTVQH15 sắp xếp các ĐVHC cấp xã của tỉnh Phú Thọ năm 2025,https://xaydungchinhsach.chinhphu.vn/toan-van-nghi-quyet-so-1676-nq-ubtvqh15-sap-xep-cac-dvhc-cap-xa-cua-tinh-phu-tho-nam-2025-119250616204317326.htm,2025-06-20,wikipedia-ref,
wiki-08521-1,Xã Phùng Nguyên thành lập 19 khu vực bỏ phiếu phục vụ bầu cử đại biểu Quốc hội khóa XVI và đại biểu Hội đồng nhân dân các cấp nhiệm kỳ 2026 - 2031,https://phungnguyen.phutho.gov.vn/index.php/bau-cu/xa-phung-nguyen-thanh-lap-19-khu-vuc-bo-phieu-phuc-vu-bau-cu-dai-bieu-quoc-hoi-khoa-xvi-va-dai-bieu-hdnd-cac-cap-nhiem-ky-2026-2031,2026-02-03,wikipedia-ref,
wiki-08521-2,,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-828-NQ-UBTVQH14-2019-sap-xep-don-vi-hanh-chinh-cap-xa-thuoc-tinh-Phu-Tho-432098.aspx,,wikipedia-ref,
wiki-08521-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-08527-1,"Nghị quyết số 1/NQ-UBBC về việc công bố danh sách chính thức những người ứng cử đại biểu Hội đồng nhân dân xã Bản Nguyên, nhiệm kỳ 2026 - 2031 theo từng đơn vị bầu cử",https://bannguyen.phutho.gov.vn/index.php/tin-t-c-s-ki-n/chinh-tr/3797-danh-sach-chinh-thuc-36-nguoi-ung-cu-dai-bieu-hdnd-xa-ban-nguyen-nhiem-ky-2026-2031-tai-6-don-vi-bau-cu,2026-02-24,wikipedia-ref,
wiki-08527-2,Thông báo tên gọi 20 thôn sau sáp nhập trên địa bàn xã Bản Nguyên,https://bannguyen.phutho.gov.vn/index.php/tha-ng-tin-tuya-n-truya-n/4273-thong-bao-ten-goi-20-thon-sau-sap-nhap-tren-dia-ban-xa-ban-nguyen,2026-08-03,wikipedia-ref,
